i,j,value
93,99,0.506673
94,0,0.512316
94,1,0.528744
94,2,0.544869
94,3,0.560655
94,4,0.576067
94,5,0.591062
94,6,0.605592
94,7,0.619603
94,8,0.633036
94,9,0.645827
94,10,0.657902
94,11,0.669182
94,12,0.679585
94,13,0.689023
94,14,0.697404
94,15,0.704638
94,16,0.710641
94,17,0.715333
94,18,0.71865
94,19,0.720542
94,20,0
94,21,0
94,22,0.717492
94,23,0.713618
94,24,0.708393
94,25,0.701888
94,26,0.694184
94,27,0.685369
94,28,0.675535
94,29,0.664771
94,30,0.653162
94,31,0.640792
94,32,0.627736
94,33,0.614064
94,34,0.599839
94,35,0.585117
94,36,0.56995
94,37,0.554383
94,38,0.538457
94,39,0.522208
94,40,0.505667
94,41,0.488862
94,42,0.47182
94,43,0.454562
94,44,0.437108
94,45,0.419475
94,46,0.40168
94,47,0.383737
94,48,0.365658
94,49,0.347454
94,50,0.329136
94,51,0.310712
94,52,0.292192
94,53,0.273582
94,54,0.254889
94,55,0.236119
94,56,0.217278
94,57,0.19837
94,58,0.179401
94,59,0.160374
94,60,0
94,61,0.554226
94,62,0.569796
94,63,0.584968
94,64,0.599694
94,65,0.613925
94,66,0.627603
94,67,0.640665
94,68,0.653042
94,69,0.664658
94,70,0.675432
94,71,0.685276
94,72,0.694101
94,73,0.701816
94,74,0.708334
94,75,0.713573
94,76,0.71746
94,77,0.719941
94,78,0.720978
94,79,0.720554
94,80,0.718676
94,81,0.715374
94,82,0.710694
94,83,0.704705
94,84,0.697482
94,85,0.689112
94,86,0.679685
94,87,0.669291
94,88,0.658018
94,89,0.645951
94,90,0.633168
94,91,0.61974
94,92,0.605734
94,93,0.59121
94,94,0.576219
94,95,0.560811
94,96,0.545028
94,97,0.528907
94,98,0.512482
94,99,0.495782
95,0,0.500484
95,1,0.51651
95,2,0.532213
95,3,0.547558
95,4,0.562508
95,5,0.577022
95,6,0.591052
95,7,0.604548
95,8,0.617452
95,9,0.629704
95,10,0.641236
95,11,0.651976
95,12,0.661849
95,13,0.670778
95,14,0.678682
95,15,0.685486
95,16,0.691116
95,17,0.695508
95,18,0.698606
95,19,0
95,20,0
95,21,0
95,22,0.697525
95,23,0.693904
95,24,0.68901
95,25,0.682902
95,26,0.675648
95,27,0.667325
95,28,0.658009
95,29,0.64778
95,30,0.636714
95,31,0.624886
95,32,0.612365
95,33,0.599217
95,34,0.585501
95,35,0.571271
95,36,0.556578
95,37,0.541465
95,38,0.525973
95,39,0.510137
95,40,0.49399
95,41,0.477561
95,42,0.460876
95,43,0.443958
95,44,0.426826
95,45,0.409501
95,46,0.391998
95,47,0.374332
95,48,0.356517
95,49,0.338565
95,50,0.320486
95,51,0.302291
95,52,0.283988
95,53,0.265586
95,54,0.247092
95,55,0.228511
95,56,0.209851
95,57,0.191118
95,58,0.172315
95,59,0.153447
95,60,0
95,61,0.541312
95,62,0.556429
95,63,0.571127
95,64,0.585361
95,65,0.599083
95,66,0.612237
95,67,0.624764
95,68,0.636599
95,69,0.647673
95,70,0.657911
95,71,0.667236
95,72,0.67557
95,73,0.682835
95,74,0.688954
95,75,0.693861
95,76,0.697495
95,77,0.699811
95,78,0.700778
95,79,0.700383
95,80,0.698631
95,81,0.695545
95,82,0.691167
95,83,0.685548
95,84,0.678756
95,85,0.670862
95,86,0.661943
95,87,0.652079
95,88,0.641347
95,89,0.629823
95,90,0.617578
95,91,0.60468
95,92,0.59119
95,93,0.577164
95,94,0.562655
95,95,0.547709
95,96,0.532368
95,97,0.516669
95,98,0.500646
95,99,0.48433
96,0,0.488128
96,1,0.503755
96,2,0.519041
96,3,0.533952
96,4,0.548452
96,5,0.562499
96,6,0.576048
96,7,0.589051
96,8,0.601453
96,9,0.613198
96,10,0.624223
96,11,0.634463
96,12,0.64385
96,13,0.652316
96,14,0.659792
96,15,0.66621
96,16,0.67151
96,17,0.675636
96,18,0.678543
96,19,0
96,20,0
96,21,0
96,22,0.677529
96,23,0.674129
96,24,0.669528
96,25,0.663774
96,26,0.656925
96,27,0.649045
96,28,0.640202
96,29,0.630465
96,30,0.619903
96,31,0.608583
96,32,0.596568
96,33,0.583919
96,34,0.570691
96,35,0.556937
96,36,0.542704
96,37,0.528035
96,38,0.512969
96,39,0.497544
96,40,0.481789
96,41,0.465735
96,42,0.449408
96,43,0.432832
96,44,0.416027
96,45,0.399012
96,46,0.381806
96,47,0.364424
96,48,0.346879
96,49,0.329185
96,50,0.311352
96,51,0.293392
96,52,0.275314
96,53,0.257127
96,54,0.238838
96,55,0.220454
96,56,0.201983
96,57,0.183429
96,58,0.164799
96,59,0.146098
96,60,0
96,61,0.527886
96,62,0.542559
96,63,0.556797
96,64,0.570556
96,65,0.583789
96,66,0.596445
96,67,0.608466
96,68,0.619794
96,69,0.630364
96,70,0.640109
96,71,0.648961
96,72,0.656851
96,73,0.663711
96,74,0.669476
96,75,0.674089
96,76,0.677501
96,77,0.679672
96,78,0.680578
96,79,0.680208
96,80,0.678565
96,81,0.675671
96,82,0.671557
96,83,0.666269
96,84,0.659861
96,85,0.652396
96,86,0.64394
96,87,0.634561
96,88,0.624329
96,89,0.613312
96,90,0.601574
96,91,0.589178
96,92,0.576181
96,93,0.562637
96,94,0.548594
96,95,0.534099
96,96,0.519192
96,97,0.50391
96,98,0.488286
96,99,0.472352
97,0,0.475285
97,1,0.490518
97,2,0.505394
97,3,0.519882
97,4,0.533943
97,5,0.54754
97,6,0.560628
97,7,0.57316
97,8,0.585088
97,9,0.596356
97,10,0.606908
97,11,0.616685
97,12,0.625626
97,13,0.633671
97,14,0.640758
97,15,0.646831
97,16,0.651835
97,17,0.655725
97,18,0.658463
97,19,0
97,20,0
97,21,0
97,22,0.657508
97,23,0.654306
97,24,0.649965
97,25,0.644527
97,26,0.638042
97,27,0.630565
97,28,0.622154
97,29,0.612871
97,30,0.602777
97,31,0.591931
97,32,0.580393
97,33,0.568217
97,34,0.555456
97,35,0.54216
97,36,0.528372
97,37,0.514136
97,38,0.499489
97,39,0.484466
97,40,0.469099
97,41,0.453418
97,42,0.437449
97,43,0.421214
97,44,0.404737
97,45,0.388037
97,46,0.371131
97,47,0.354035
97,48,0.336765
97,49,0.319334
97,50,0.301753
97,51,0.284034
97,52,0.266186
97,53,0.24822
97,54,0.230142
97,55,0.211962
97,56,0.193685
97,57,0.175318
97,58,0.156867
97,59,0.138338
97,60,0
97,61,0.513991
97,62,0.528232
97,63,0.542024
97,64,0.555326
97,65,0.568092
97,66,0.580274
97,67,0.591819
97,68,0.602672
97,69,0.612774
97,70,0.622065
97,71,0.630485
97,72,0.637972
97,73,0.644467
97,74,0.649916
97,75,0.654268
97,76,0.657482
97,77,0.659525
97,78,0.660378
97,79,0.660029
97,80,0.658484
97,81,0.655758
97,82,0.65188
97,83,0.646886
97,84,0.640824
97,85,0.633747
97,86,0.625711
97,87,0.616779
97,88,0.60701
97,89,0.596465
97,90,0.585204
97,91,0.573283
97,92,0.560756
97,93,0.547673
97,94,0.534082
97,95,0.520024
97,96,0.505541
97,97,0.490669
97,98,0.475439
97,99,0.459884
98,0,0.46199
98,1,0.476835
98,2,0.491312
98,3,0.505386
98,4,0.519024
98,5,0.532186
98,6,0.544833
98,7,0.556918
98,8,0.568397
98,9,0.579218
98,10,0.589329
98,11,0.598678
98,12,0.607209
98,13,0.614869
98,14,0.621604
98,15,0.627364
98,16,0.632103
98,17,0.635783
98,18,0.638369
98,19,0
98,20,0
98,21,0
98,22,0.637467
98,23,0.63444
98,24,0.630333
98,25,0.62518
98,26,0.619024
98,27,0.611913
98,28,0.603898
98,29,0.595033
98,30,0.585373
98,31,0.574971
98,32,0.563881
98,33,0.552154
98,34,0.539839
98,35,0.526981
98,36,0.513624
98,37,0.499807
98,38,0.485567
98,39,0.47094
98,40,0.455955
98,41,0.440643
98,42,0.425028
98,43,0.409135
98,44,0.392985
98,45,0.3766
98,46,0.359996
98,47,0.34319
98,48,0.326198
98,49,0.309033
98,50,0.291708
98,51,0.274234
98,52,0.256622
98,53,0.238881
98,54,0.22102
98,55,0.203047
98,56,0.18497
98,57,0.166796
98,58,0.148529
98,59,0.130178
98,60,0
98,61,0.499666
98,62,0.513488
98,63,0.52685
98,64,0.539713
98,65,0.552034
98,66,0.563767
98,67,0.574864
98,68,0.585273
98,69,0.594941
98,70,0.603814
98,71,0.611837
98,72,0.618957
98,73,0.625123
98,74,0.630286
98,75,0.634405
98,76,0.637443
98,77,0.639373
98,78,0.640177
98,79,0.639848
98,80,0.638389
98,81,0.635814
98,82,0.632146
98,83,0.627416
98,84,0.621666
98,85,0.614941
98,86,0.60729
98,87,0.598767
98,88,0.589426
98,89,0.579322
98,90,0.568508
98,91,0.557036
98,92,0.544956
98,93,0.532315
98,94,0.519158
98,95,0.505525
98,96,0.491454
98,97,0.476982
98,98,0.46214
98,99,0.446959
99,0,0.448275
99,1,0.462742
99,2,0.476828
99,3,0.490502
99,4,0.50373
99,5,0.516476
99,6,0.528701
99,7,0.540362
99,8,0.551417
99,9,0.561818
99,10,0.571519
99,11,0.580471
99,12,0.588624
99,13,0.595931
99,14,0.602345
99,15,0.607823
99,16,0.612323
99,17,0.615813
99,18,0.618264
99,19,0
99,20,0
99,21,0
99,22,0.61741
99,23,0.61454
99,24,0.610642
99,25,0.605747
99,26,0.59989
99,27,0.593113
99,28,0.585462
99,29,0.576983
99,30,0.567726
99,31,0.557739
99,32,0.547071
99,33,0.535768
99,34,0.523876
99,35,0.511438
99,36,0.498495
99,37,0.485084
99,38,0.471241
99,39,0.456999
99,40,0.442389
99,41,0.427439
99,42,0.412175
99,43,0.39662
99,44,0.380797
99,45,0.364726
99,46,0.348424
99,47,0.33191
99,48,0.315197
99,49,0.298301
99,50,0.281235
99,51,0.26401
99,52,0.246636
99,53,0.229125
99,54,0.211485
99,55,0.193725
99,56,0.175853
99,57,0.157875
99,58,0.139798
99,59,0.121629
99,60,0
99,61,0.484947
99,62,0.498363
99,63,0.511311
99,64,0.523755
99,65,0.535652
99,66,0.546961
99,67,0.557636
99,68,0.567629
99,69,0.576894
99,70,0.585381
99,71,0.593041
99,72,0.599826
99,73,0.605693
99,74,0.610598
99,75,0.614506
99,76,0.617386
99,77,0.619215
99,78,0.619976
99,79,0.619665
99,80,0.618283
99,81,0.615843
99,82,0.612363
99,83,0.607872
99,84,0.602405
99,85,0.596
99,86,0.588701
99,87,0.580556
99,88,0.571612
99,89,0.561919
99,90,0.551524
99,91,0.540476
99,92,0.528821
99,93,0.516601
99,94,0.50386
99,95,0.490636
99,96,0.476967
99,97,0.462884
99,98,0.448422
99,99,0.433608
